distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499
99.1,2014-10-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,10876254.27,3951539.741,9126864.843,405260.2696,,,,,,,,,148266,26909,56,,408,27011,1383,10567,28743,4159,8554,3035,9511,14268,5434,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-01-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,11470333.57,3985328.479,9846238.384,353095.4943,,,,,,,,,141883,21110,73,,414,27227,1362,10604,28535,4757,8580,3084,8455,13864,5485,8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-04-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,13105034.85,4414868.669,10522895.57,301349.8064,,,,,,,,,143511,21618,80,,415,27538,1390,11131,28792,4160,8314,3079,8401,14693,5496,8315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-07-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,13931714.32,4157638.257,11451165.06,278070.9911,,,,,,,,,146265,22559,62,,417,27584,1675,11318,28887,4150,8586,3120,8904,14923,5566,8425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-10-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,15383225.73,4231244.346,12822507.75,222102.3584,,,,,,,,,149343,24729,64,,417,27643,1694,10637,29058,4326,8476,3115,9962,14991,5679,8466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-01-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,17749972.81,5565431.21,13593674.27,616344.0874,,,,,,,,,140363,19761,59,,413,27846,1717,8650,28719,4621,8351,3112,8131,14638,5702,8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-04-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,21441454.9,6160282.294,14049176.16,1281547.743,,,,,,,,,139609,19395,62,,398,27396,1703,8659,28903,4095,8380,3081,7791,15400,5732,8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-07-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,21946510.29,6299932.397,14723256.7,897759.2551,,,,,,,,,142743,21069,91,,392,27317,1704,9670,28959,4052,8540,3067,8023,15536,5723,8504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-10-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,25242827.27,6267746.374,16986033.23,1918979.042,,,,,,,,,150000,26777,85,,382,27366,1707,9851,29433,4266,8561,3091,8464,15550,5767,8606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-01-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,26640133.81,9988348.426,18216868.17,1070762.611,,,,,,,,,140858,18942,69,,383,27251,1715,9515,29412,4716,8674,3054,7575,15150,5734,8576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-04-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,28002546.7,10705189.51,19980319.28,979371.1754,,,,,,,,,141158,19042,75,,378,27166,1744,9692,29294,4113,8795,3016,7560,15850,5784,8554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-07-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,30129545.5,9576208.993,22061708.8,875461.1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-10-01,trimestral,PROVINCIA,30,ENTRE RIOS,,,,,,,,,,,,33891203.78,11676662.03,25050127.92,724485.2368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,12450,1380,,,10,1435,542,1449,2636,241,1039,384,1078,628,575,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,13180,1423,,,21,1560,516,1812,2684,258,1080,379,1120,654,570,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,13637,1443,,,19,1535,495,2041,2734,255,1114,379,1264,652,577,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,13771,1461,,,20,1476,456,2218,2752,256,1201,376,1198,667,552,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14177,1475,,,0,1546,447,2410,2801,253,1227,371,1110,669,692,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14524,1524,,,0,1569,439,2567,2838,244,1225,395,1127,695,700,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,15891,1536,,,0,1582,455,3619,2922,220,1365,405,1188,701,691,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,16348,1637,,,0,1532,459,3937,2925,255,1357,403,1177,712,718,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,16199,1646,,,21,1565,466,3613,2985,261,1335,409,1309,715,736,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,16007,1576,,,20,1649,438,3170,3056,324,1295,389,1417,750,730,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,15485,1460,,,17,1682,405,3069,2971,318,1258,415,1375,746,590,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,15098,1462,,,17,1650,395,2859,2897,291,1258,406,1308,747,586,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14867,1573,,,42,1413,378,2564,2934,307,1237,430,1282,717,571,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14417,1637,,,42,1427,430,2161,2895,293,1151,415,1203,795,570,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14544,1785,,,43,1406,420,2249,2942,279,1084,439,1242,801,567,1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,15295,2128,,,70,1406,450,2149,3126,314,1190,442,1354,771,612,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14554,2082,,,39,1365,466,1740,3077,321,1088,445,1270,739,598,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14188,2276,,,39,1310,450,1353,3104,314,1072,423,1215,822,605,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14344,2365,,,38,1323,413,1297,3260,323,1038,437,1225,821,632,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,,,,,,,,,,,,,14558,2450,,,15,1244,422,1319,3486,346,1008,450,1237,825,614,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,117210,7298,168573,0,,,,,,,,,14767,2437,0,,17,1250,417,1381,3616,345,1009,439,1249,786,635,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,110332,5108,163725,0,,,,,,,,,14801,2500,0,,20,1245,403,1355,3551,367,996,411,1238,854,685,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,85971,4718,172973,696.6172317,,,,,,,,,13854,1946,0,,20,1223,394,1039,3465,369,1066,412,1276,828,690,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,72185,33626,133374,758.8705936,,,,,,,,,13167,1748,0,,28,1134,382,801,3130,359,1018,408,1586,850,667,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,83692.62912,30023.40305,128537.0646,17733.81184,,,,,,,,,12250,1720,0,,0,1079,372,602,2967,353,961,405,1190,847,633,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,76218.72641,34753.66501,113214.7097,21796.35231,,,,,,,,,12032,1718,0,,0,1060,368,508,3046,346,960,411,1011,854,617,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,50408.87075,38671.45974,108247.9527,22070.97896,,,,,,,,,11765,1627,0,,0,1057,376,449,2994,368,965,426,993,817,624,962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,64149.32601,51192.74895,102080.8347,22332.84342,,,,,,,,,11718,1610,0,,0,1027,381,538,2961,424,970,409,897,832,617,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,74410.36011,67915.04098,102135.9843,22348.99987,,,,,,,,,11519,1540,0,,0,981,385,513,2961,416,900,401,912,817,613,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,83603.91287,98009.95337,93177.07305,22568.90093,,,,,,,,,11970,1464,0,,0,1044,379,621,2977,399,864,399,1208,857,615,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,103308.6296,79355.03458,94908.91676,440.2871493,,,,,,,,,12719,1466,0,,0,1072,375,785,3166,379,877,399,1531,868,615,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,108578.6205,85524.41553,101176.2506,1284.418556,,,,,,,,,13139,1463,0,,0,1162,376,886,3239,402,848,404,1613,883,651,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,105682.0813,136786.6382,104386.84,931.4112833,,,,,,,,,13040,1526,0,,14,1181,378,1200,3281,413,810,396,1131,833,649,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,109848.612,266587.131,106335.1458,1065.035765,,,,,,,,,13387,1551,0,,13,1239,370,1331,3322,424,872,402,1085,893,664,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,109821.9277,330040.1415,109479.7638,574.9971206,,,,,,,,,14093,1477,0,,83,1276,435,1864,3264,413,854,405,1238,893,696,1090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,118087.6913,197680.179,122545.0643,514.0614571,,,,,,,,,15700,1521,0,,83,1356,398,3091,3405,416,890,422,1264,935,698,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,134334.0808,198443.2348,136759.853,56.97911503,,,,,,,,,16757,1591,,,108,1279,402,3840,3479,382,961,443,1398,888,680,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,132683.7427,291240.5656,148083.8172,819.2999767,,,,,,,,,17853,1658,,,108,1326,412,4545,3561,388,989,456,1449,919,693,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,142375.5879,303870.5778,150067.8443,578.9230448,,,,,,,,,18844,1645,,,102,1327,385,4943,3669,413,982,464,1824,960,721,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,152988.8407,229898.5884,162476.1642,626.0318742,,,,,,,,,18861,1696,,,95,1514,318,4308,3750,442,1151,474,2043,947,702,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,155354.4524,229283.4429,169960.6069,1097.410368,,,,,,,,,18038,1774,,,76,1499,324,3830,3752,441,1138,484,1659,944,700,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,171243.4426,264489.3714,169492.0186,1383.045518,,,,,,,,,18351,1764,,,54,1552,326,3827,3893,427,1230,492,1654,972,705,1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,190018.2658,339314.2841,173499.9237,1296.373355,,,,,,,,,18989,1740,,,54,1399,330,4531,3909,422,1189,506,1784,971,696,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,228371.0904,281428.7013,181595.9218,194.3450155,,,,,,,,,20579,1760,,,88,1484,286,5358,4178,494,1164,513,2317,1003,706,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,227228.0772,216239.2751,191612.5869,184.0028135,,,,,,,,,21009,1856,,,52,1565,281,5778,4269,471,1107,518,2371,1040,702,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,269851.1276,296677.7748,195148.1089,175.9997324,,,,,,,,,21386,1857,,,50,1611,275,6146,4250,458,1071,540,2329,1081,707,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,275988.7545,305404.5498,210097.7937,163.9511421,,,,,,,,,22006,1836,,,60,1645,274,6929,4424,467,1264,553,1769,1029,726,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,299746.0241,238773.3759,226106.6643,157.1005197,,,,,,,,,22276,1882,,,66,1599,281,6428,4575,526,1286,569,2200,1057,769,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,334968.9914,184830.7008,246875.4541,150.1231241,,,,,,,,,21398,1915,9,,0,1638,279,5689,4732,541,1325,576,1797,1041,755,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,355311.7933,252617.9087,266035.724,145.1031235,,,,,,,,,21685,2009,9,,0,1666,273,5685,4671,535,1332,597,1921,1086,764,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,375485.1826,321629.2282,285068.6703,138.4863051,,,,,,,,,21288,2025,17,,0,1606,271,5047,4860,517,1317,589,1979,1071,774,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,390598.5211,291669.148,297679.0069,134.8185111,,,,,,,,,21755,2028,8,,0,1625,293,4954,5030,525,1328,600,1970,1084,775,1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,408890.5824,237972.1605,292014.7986,129.6660559,,,,,,,,,21446,1991,,,0,1631,328,4648,4989,587,1334,574,1937,1101,773,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,387839.2278,302769.5978,284771.2771,88.49056818,,,,,,,,,21788,2002,,,0,1690,312,4758,5224,590,1374,553,1830,1124,771,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,344122.5369,407341.2218,311957.2535,83.67074966,,,,,,,,,23112,1967,,,0,1691,307,5391,5383,596,1393,544,2354,1129,785,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,408813.1006,371956.0564,334144.1344,76.91655454,,,,,,,,,22563,1879,,,0,1662,299,5347,5442,594,1389,541,1911,1136,803,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,437323.2262,211712.4593,355450.2997,69.99887664,,,,,,,,,22785,1834,,,0,1608,529,5285,5508,621,1412,557,1888,1170,801,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,491582.7674,536590.8759,373051.5449,64.96116783,,,,,,,,,22846,1869,,,0,1634,660,5361,5558,610,1417,562,1618,1166,812,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,485343.5281,718632.7346,408456.1304,57.99842703,,,,,,,,,23765,2038,,,0,1596,677,5980,5696,622,1427,546,1513,1180,816,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,577970.6255,1082634.381,458647.8186,52.99837904,,,,,,,,,24588,1953,,,0,1605,711,6397,5884,637,1437,559,1792,1181,816,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,595748.3429,1083020.602,493136.1149,47.98817736,,,,,,,,,24903,2065,,,0,1740,745,6383,6067,770,1445,576,1476,1178,832,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,694458.4306,1254452.251,542149.2254,42.9985557,,,,,,,,,26276,2050,,,0,1751,776,7121,6240,702,1486,584,1478,1202,1214,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,837882.8553,1103544.5,656218.4054,37.9988007,,,,,,,,,27408,2138,,,0,1722,771,7812,6267,630,1468,621,1793,1226,1233,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,868949.6073,850382.708,828360.3226,33.00014836,,,,,,,,,27474,2102,,,0,1734,765,7629,6397,713,1510,624,1744,1265,1257,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,848803.1183,1097786.433,926861.2496,26.99824431,,,,,,,,,26652,2075,5,,0,1696,781,6574,6523,781,1497,617,1733,1235,1284,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-04-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1046403.924,1127404.738,946638.3214,22.00001911,,,,,,,,,26156,2056,6,,0,1716,776,6283,6506,797,1468,631,1568,1260,1301,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-07-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,939792.4691,1313039.035,1016438.088,19.00001184,,,,,,,,,25765,2086,8,,0,1831,768,6209,6643,799,1473,661,1297,1273,926,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-10-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1131633.895,1127921.636,1055373.885,18.0000592,,,,,,,,,25811,2132,8,,0,1820,810,6065,6742,836,1480,655,1296,1248,933,1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-01-01,trimestral,PROVINCIA,34,FORMOSA,,,,,,,,,,,,1255263.947,1336626.474,1130446.957,17.00722114,,,,,,,,,25614,2109,7,,45,1712,808,5858,6767,862,1480,671,1295,1226,948,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
